RegionName,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
England,2020-01-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-06,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-07,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-08,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-09,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-10,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-11,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-12,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-13,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-14,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-15,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-17,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-18,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-19,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,2020-01-20,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-21,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-22,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-23,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-26,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-27,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-30,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,5.21,5.21,5.95,5.95,0.0,0.0
England,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-02-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,5.56,5.56,9.52,9.52,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-02-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-06,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-07,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-08,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-09,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-10,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-11,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-12,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-13,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-14,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-15,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-17,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-18,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-19,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-20,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-21,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-22,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-23,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-26,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-27,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-06,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-07,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-08,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-09,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-10,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-11,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,2.0,1.0,1.0,2.0,,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
England,2020-03-12,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-03-13,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-03-14,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-03-15,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
England,2020-03-16,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,14.81,14.81,21.43,21.43,13.54,13.54,15.48,15.48,0.0,0.0
England,2020-03-17,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,420452571128.04,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,20.37,20.37,30.95,30.95,19.79,19.79,19.05,19.05,25.0,25.0
England,2020-03-18,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,20.37,20.37,30.95,30.95,19.79,19.79,19.05,19.05,25.0,25.0
England,2020-03-19,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,20.37,20.37,30.95,30.95,27.6,27.6,19.05,19.05,87.5,87.5
England,2020-03-20,0.0,,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,2.0,0.0,2.0,,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,25.93,25.93,40.48,40.48,30.73,30.73,22.62,22.62,87.5,87.5
England,2020-03-21,0.0,,3.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,38.89,38.89,52.38,52.38,38.02,38.02,30.95,30.95,87.5,87.5
England,2020-03-22,0.0,,3.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,44.44,44.44,61.9,61.9,41.15,41.15,34.52,34.52,87.5,87.5
England,2020-03-23,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5
England,2020-03-24,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5
England,2020-03-25,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,67.19,67.19,64.29,64.29,87.5,87.5
England,2020-03-26,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
England,2020-03-27,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
England,2020-03-28,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
England,2020-03-29,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
England,2020-03-30,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
England,2020-03-31,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0
